"Author","Year","Accession","Replicate","Quantitation","Species","File","Time"
"Crozier",2017,"PXD005968","SEC1000_E3024","LFQ","Trypanosoma brucei","PT4651-144.raw",139.996
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-145.raw",139.9976
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-146.raw",139.9973
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-147.raw",139.9988
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-148.raw",139.997
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-149.raw",139.9977
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-15.raw",140.0029
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-150.raw",139.9969
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-151.raw",139.9985
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-152.raw",139.9985
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-153.raw",139.9979
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-154.raw",139.9971
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-155.raw",139.9978
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-156.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-157.raw",140.0041
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-158.raw",140.0011
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-159.raw",140.0002
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-16.raw",140.0008
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-160.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-161.raw",139.9991
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-162.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-163.raw",139.9979
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-164.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-165.raw",139.9999
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-166.raw",139.9997
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-167.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-168.raw",139.9993
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-169.raw",139.9987
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-17.raw",139.9976
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-170.raw",139.9987
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-171.raw",139.998
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-172.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-173.raw",139.9969
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-174.raw",139.9998
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-175.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-176.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-177.raw",139.9972
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-178.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-179.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-18.raw",139.9983
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-180.raw",139.9994
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-181.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-182.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-183.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-184.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-185.raw",139.9973
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-186.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-187.raw",140.0007
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-188.raw",139.9973
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-189.raw",140.0021
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-19.raw",140.0001
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-190.raw",139.997
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-191.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3026","LFQ","Trypanosoma brucei","PT4651-192.raw",140.005
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-193.raw",139.9988
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-194.raw",139.9969
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-195.raw",140
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-196.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-197.raw",139.9994
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-198.raw",139.9974
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-199.raw",139.9997
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-2.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-20.raw",139.9954
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-200.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-201.raw",139.9983
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-202.raw",139.9995
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-203.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-204.raw",140.001
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-205.raw",139.9969
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-206.raw",140.0001
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-207.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-208.raw",140.0008
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-209.raw",139.9981
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-21.raw",139.9982
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-210.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-211.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-212.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-213.raw",139.9987
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-214.raw",139.9981
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-215.raw",140.001
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-216.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-217.raw",139.9972
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-218.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-219.raw",139.9997
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-22.raw",139.9948
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-220.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-221.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-222.raw",139.9969
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-223.raw",139.9978
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-224.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-225.raw",139.9973
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-226.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-227.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-228.raw",139.9991
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-229.raw",140.0008
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-23.raw",139.9998
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-230.raw",139.9995
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-231.raw",139.9992
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-232.raw",139.9994
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-233.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-234.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-235.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-236.raw",140.0001
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-237.raw",140.0006
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-238.raw",139.9985
"Crozier",2017,"PXD005968","SEC1000_E3027","LFQ","Trypanosoma brucei","PT4651-239.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-24.raw",140.0056
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-25.raw",140.0011
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-26.raw",140.0029
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-27.raw",139.9973
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-28.raw",139.9995
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-29.raw",139.9974
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-3.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-30.raw",139.9998
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-31.raw",139.9932
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-32.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-33.raw",139.9996
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-34.raw",139.9951
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-35.raw",139.9999
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-36.raw",139.9992
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-37.raw",139.9977
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-38.raw",139.9983
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-39.raw",140.0029
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-4.raw",140.001
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-40.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-41.raw",139.9991
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-42.raw",140.001
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-43.raw",139.9972
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-44.raw",139.9931
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-45.raw",140.0016
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-46.raw",140.0001
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-47.raw",140.0016
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-48.raw",140.0007
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-49.raw",139.9993
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-5.raw",139.9995
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-50.raw",140.0012
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-51.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-52.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-53.raw",140.0001
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-54.raw",139.9991
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-55.raw",139.9987
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-56.raw",139.9989
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-57.raw",139.997
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-58.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-59.raw",140.0003
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-6.raw",140.002
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-60.raw",139.9977
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-61.raw",139.9979
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-62.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-63.raw",139.9993
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-64.raw",140
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-65.raw",139.9997
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-66.raw",139.9993
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-67.raw",140.0007
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-68.raw",139.9998
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-69.raw",139.9994
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-7.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-70.raw",139.9976
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-71.raw",140.0004
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-72.raw",139.9994
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-73.raw",140.0011
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-74.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-75.raw",139.9988
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-76.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-77.raw",139.9976
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-78.raw",140.0006
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-79.raw",139.9985
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-8.raw",139.9987
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-80.raw",140.0005
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-81.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-82.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-83.raw",139.9996
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-84.raw",140.0006
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-85.raw",140
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-86.raw",139.9984
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-87.raw",139.9975
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-88.raw",139.9982
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-89.raw",139.9974
"Crozier",2017,"PXD005968","SEC1000_E3020","LFQ","Trypanosoma brucei","PT4651-9.raw",139.999
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-90.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-91.raw",139.9991
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-92.raw",139.9998
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-93.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-94.raw",140.0009
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-95.raw",139.998
"Crozier",2017,"PXD005968","SEC1000_E3022","LFQ","Trypanosoma brucei","PT4651-96.raw",139.9986
"Crozier",2017,"PXD005968","SEC1000_E3024","LFQ","Trypanosoma brucei","PT4651-97.raw",139.9993
"Crozier",2017,"PXD005968","SEC1000_E3024","LFQ","Trypanosoma brucei","PT4651-98.raw",140.0006
"Crozier",2017,"PXD005968","SEC1000_E3024","LFQ","Trypanosoma brucei","PT4651-99.raw",139.997
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-1_151013014221.raw",139.9966
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-10_151013230239.raw",139.9962
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-11_151014012454.raw",139.994
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-12_151014034706.raw",139.9949
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-13_151014060919.raw",139.9956
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-14_151014083132.raw",139.9962
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-15_151014105344.raw",139.9947
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-16_151014131559.raw",139.9959
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-17_151014153813.raw",139.9971
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-18_151014180027.raw",139.997
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-19_151014202241.raw",139.9959
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-2_151013040445.raw",139.9974
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-20_151014224455.raw",140.0002
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-21_151015010712.raw",139.9982
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-22_151015032929.raw",140.0011
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-23_151015055143.raw",139.9978
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-24_151015081400.raw",139.9949
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-25.raw",139.9942
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-26.raw",139.9974
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-27.raw",139.9951
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-28.raw",139.9965
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-29.raw",139.9988
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-3_151013062658.raw",139.9957
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-30.raw",139.999
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-31.raw",139.998
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-32.raw",139.9949
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-33.raw",139.9945
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-34.raw",139.9969
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-35.raw",139.9976
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-36.raw",139.9975
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-37.raw",139.997
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-38.raw",139.9954
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-39.raw",139.9948
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-4_151013084913.raw",139.9958
"Crozier",2017,"PXD005968","SAX_E3028","LFQ","Trypanosoma brucei","PT5528-40.raw",139.9968
